txn_id,user_id,game,date,method,amount,actual_paid,note
BILL24100318471288,2022614412,Cửu Long Tranh Bá,03/10/2024 18:47:12,banking,100000,85000,Sự kiện
BILL25112111175325,2022611850,Thanh Vân Kiếm,21/11/2025 11:17:53,banking,10000,8500,Nạp đầu (X2 Bonus)
BILL25112111210022,2022611850,Thanh Vân Kiếm,21/11/2025 11:21:00,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25112218124983,2022611850,Thanh Vân Kiếm,22/11/2025 18:12:49,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25112218142415,2022611850,Thanh Vân Kiếm,22/11/2025 18:14:24,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25112918090851,2022611850,Thanh Vân Kiếm,29/11/2025 18:09:08,momo,10000,8500,Sự kiện
BILL25112918102370,2022611850,Thanh Vân Kiếm,29/11/2025 18:10:23,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25113018162448,2022611850,Thanh Vân Kiếm,30/11/2025 18:16:24,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25113018211171,2022611850,Thanh Vân Kiếm,30/11/2025 18:21:11,momo,500000,400000,Sự kiện
BILL25120111221760,2022611850,Thanh Vân Kiếm,01/12/2025 11:22:17,inapp,50000,42500,Sự kiện (X2 Bonus)
BILL25120111242537,2022611850,Thanh Vân Kiếm,01/12/2025 11:24:25,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25120511230635,2022611850,Thanh Vân Kiếm,05/12/2025 11:23:06,banking,500000,400000,Sự kiện
BILL25120818315677,2022611850,Thanh Vân Kiếm,08/12/2025 18:31:56,banking,50000,42500,Sự kiện
BILL25121218280496,2022611850,Thanh Vân Kiếm,12/12/2025 18:28:04,banking,50000,42500,Sự kiện
BILL25121218373711,2022611850,Thanh Vân Kiếm,12/12/2025 18:37:37,banking,500000,400000,Sự kiện
BILL25121318411883,2022611850,Thanh Vân Kiếm,13/12/2025 18:41:18,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25122011434321,2022611850,Thanh Vân Kiếm,20/12/2025 11:43:43,banking,10000,8500,Sự kiện
BILL25122618444345,2022611850,Thanh Vân Kiếm,26/12/2025 18:44:43,momo,50000,42500,Sự kiện
BILL25122618490546,2022611850,Thanh Vân Kiếm,26/12/2025 18:49:05,banking,200000,170000,Sự kiện (X2 Bonus)
BILL26010118141296,2022611850,Thanh Vân Kiếm,01/01/2026 18:14:12,banking,500000,400000,Sự kiện (X2 Bonus)
BILL26010518014056,2022611850,Thanh Vân Kiếm,05/01/2026 18:01:40,momo,20000,17000,Sự kiện (X2 Bonus)
BILL26010914213132,2022611850,Thanh Vân Kiếm,09/01/2026 14:21:31,momo,100000,85000,Sự kiện (X2 Bonus)
BILL26011018291292,2022611850,Thanh Vân Kiếm,10/01/2026 18:29:12,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26011207273668,2022611850,Thanh Vân Kiếm,12/01/2026 07:27:36,momo,100000,85000,Sự kiện
BILL26011318124966,2022611850,Thanh Vân Kiếm,13/01/2026 18:12:49,momo,20000,17000,Sự kiện
BILL26011418520065,2022611850,Thanh Vân Kiếm,14/01/2026 18:52:00,momo,20000,17000,Sự kiện
BILL26011818421729,2022611850,Thanh Vân Kiếm,18/01/2026 18:42:17,momo,200000,170000,Sự kiện (X2 Bonus)
BILL26012311423655,2022611850,Thanh Vân Kiếm,23/01/2026 11:42:36,banking,10000,8500,Sự kiện
BILL26012518114544,2022611850,Thanh Vân Kiếm,25/01/2026 18:11:45,banking,10000,8500,Sự kiện
BILL24060518471447,2022668503,Cửu Long Tranh Bá,05/06/2024 18:47:14,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL24060818364661,2022668503,Cửu Long Tranh Bá,08/06/2024 18:36:46,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24061011115356,2022668503,Cửu Long Tranh Bá,10/06/2024 11:11:53,inapp,10000,8500,Sự kiện (X2 Bonus)
BILL24061318590672,2022668503,Cửu Long Tranh Bá,13/06/2024 18:59:06,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24061518543029,2022668503,Cửu Long Tranh Bá,15/06/2024 18:54:30,momo,10000,8500,Sự kiện
BILL24062111060869,2022668503,Cửu Long Tranh Bá,21/06/2024 11:06:08,banking,10000,8500,Sự kiện
BILL25042018101684,2022668503,Tình Kiếm,20/04/2025 18:10:16,momo,50000,42500,Nạp đầu (X2 Bonus)
BILL25042607190971,2022668503,Tình Kiếm,26/04/2025 07:19:09,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25042718102339,2022668503,Tình Kiếm,27/04/2025 18:10:23,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25050211010256,2022668503,Tình Kiếm,02/05/2025 11:01:02,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25050411465023,2022668503,Tình Kiếm,04/05/2025 11:46:50,banking,20000,17000,Sự kiện
BILL25070218442846,2022642348,Tình Kiếm,02/07/2025 18:44:28,momo,500000,400000,Nạp đầu (X2 Bonus)
BILL25070218503998,2022642348,Tình Kiếm,02/07/2025 18:50:39,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25070511352251,2022642348,Tình Kiếm,05/07/2025 11:35:22,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL25070911555582,2022642348,Tình Kiếm,09/07/2025 11:55:55,banking,2000000,1600000,Sự kiện
BILL25070911570088,2022642348,Tình Kiếm,09/07/2025 11:57:00,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25071118162078,2022642348,Tình Kiếm,11/07/2025 18:16:20,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25071218074174,2022642348,Tình Kiếm,12/07/2025 18:07:41,banking,2000000,1600000,Sự kiện
BILL25071318580398,2022642348,Tình Kiếm,13/07/2025 18:58:03,banking,500000,400000,Sự kiện
BILL25071319061419,2022642348,Tình Kiếm,13/07/2025 19:06:14,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25072011280127,2022642348,Tình Kiếm,20/07/2025 11:28:01,momo,1000000,800000,Sự kiện
BILL25072711273957,2022642348,Tình Kiếm,27/07/2025 11:27:39,banking,500000,400000,Sự kiện
BILL25080318200690,2022642348,Tình Kiếm,03/08/2025 18:20:06,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25080518505873,2022642348,Tình Kiếm,05/08/2025 18:50:58,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25080818382691,2022642348,Tình Kiếm,08/08/2025 18:38:26,momo,10000,8500,Sự kiện
BILL25080918113725,2022642348,Tình Kiếm,09/08/2025 18:11:37,momo,10000,8500,Sự kiện
BILL25081214344767,2022642348,Tình Kiếm,12/08/2025 14:34:47,banking,10000,8500,Sự kiện
BILL26011718403958,2022653842,Thanh Vân Kiếm,17/01/2026 18:40:39,momo,20000,17000,Nạp đầu (X2 Bonus)
BILL26012418212649,2022653842,Thanh Vân Kiếm,24/01/2026 18:21:26,banking,100000,85000,Sự kiện (X2 Bonus)
BILL26013011290413,2022653842,Thanh Vân Kiếm,30/01/2026 11:29:04,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25120511070923,2022634850,Thanh Vân Kiếm,05/12/2025 11:07:09,inapp,100000,85000,Nạp đầu (X2 Bonus)
BILL25120911523426,2022634850,Thanh Vân Kiếm,09/12/2025 11:52:34,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25120911573323,2022634850,Thanh Vân Kiếm,09/12/2025 11:57:33,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25121307402311,2022634850,Thanh Vân Kiếm,13/12/2025 07:40:23,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25121918012918,2022634850,Thanh Vân Kiếm,19/12/2025 18:01:29,banking,200000,170000,Sự kiện
BILL25122818581873,2022634850,Thanh Vân Kiếm,28/12/2025 18:58:18,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25122819023564,2022634850,Thanh Vân Kiếm,28/12/2025 19:02:35,banking,1000000,800000,Sự kiện
BILL26010111440555,2022634850,Thanh Vân Kiếm,01/01/2026 11:44:05,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL26010111532468,2022634850,Thanh Vân Kiếm,01/01/2026 11:53:24,inapp,1000000,1000000,Sự kiện (X2 Bonus)
BILL26010418331848,2022634850,Thanh Vân Kiếm,04/01/2026 18:33:18,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26010418395912,2022634850,Thanh Vân Kiếm,04/01/2026 18:39:59,banking,10000,8500,Sự kiện
BILL26010511481252,2022634850,Thanh Vân Kiếm,05/01/2026 11:48:12,banking,20000,17000,Sự kiện (X2 Bonus)
BILL26010511502392,2022634850,Thanh Vân Kiếm,05/01/2026 11:50:23,momo,50000,42500,Sự kiện (X2 Bonus)
BILL26010814062982,2022634850,Thanh Vân Kiếm,08/01/2026 14:06:29,banking,1000000,800000,Sự kiện
BILL26010814103624,2022634850,Thanh Vân Kiếm,08/01/2026 14:10:36,banking,100000,85000,Sự kiện (X2 Bonus)
BILL26011018005168,2022634850,Thanh Vân Kiếm,10/01/2026 18:00:51,momo,50000,42500,Sự kiện
BILL26011218320366,2022634850,Thanh Vân Kiếm,12/01/2026 18:32:03,momo,10000,8500,Sự kiện
BILL26011407371579,2022634850,Thanh Vân Kiếm,14/01/2026 07:37:15,inapp,10000,8500,Sự kiện
BILL26011811043417,2022634850,Thanh Vân Kiếm,18/01/2026 11:04:34,banking,10000,8500,Sự kiện
BILL26012518575765,2022634850,Thanh Vân Kiếm,25/01/2026 18:57:57,banking,50000,42500,Sự kiện
BILL26013011412634,2022634850,Thanh Vân Kiếm,30/01/2026 11:41:26,banking,20000,17000,Sự kiện
BILL24120418154954,2022667895,Hiệp Khách Vô Song,04/12/2024 18:15:49,momo,200000,170000,Nạp đầu (X2 Bonus)
BILL25100518082680,2022667895,Thanh Vân Kiếm,05/10/2025 18:08:26,banking,20000,17000,Nạp đầu (X2 Bonus)
BILL25101118031191,2022667895,Thanh Vân Kiếm,11/10/2025 18:03:11,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25101307163444,2022667895,Thanh Vân Kiếm,13/10/2025 07:16:34,momo,50000,42500,Sự kiện
BILL25101918274521,2022667895,Thanh Vân Kiếm,19/10/2025 18:27:45,banking,50000,42500,Sự kiện
BILL25102411341832,2022667895,Thanh Vân Kiếm,24/10/2025 11:34:18,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25110318460067,2022667895,Thanh Vân Kiếm,03/11/2025 18:46:00,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25050118133392,2022613865,Tình Kiếm,01/05/2025 18:13:33,momo,10000,8500,Nạp đầu (X2 Bonus)
BILL25050418465094,2022613865,Tình Kiếm,04/05/2025 18:46:50,inapp,100000,85000,Sự kiện (X2 Bonus)
BILL25050518321387,2022613865,Tình Kiếm,05/05/2025 18:32:13,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25051018520481,2022613865,Tình Kiếm,10/05/2025 18:52:04,banking,10000,8500,Sự kiện
BILL25051118293389,2022613865,Tình Kiếm,11/05/2025 18:29:33,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25051418041594,2022613865,Tình Kiếm,14/05/2025 18:04:15,momo,10000,8500,Sự kiện
BILL24112318394348,2022645022,Hiệp Khách Vô Song,23/11/2024 18:39:43,momo,10000,8500,Nạp đầu (X2 Bonus)
BILL24112914411710,2022645022,Hiệp Khách Vô Song,29/11/2024 14:41:17,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24120211514551,2022645022,Hiệp Khách Vô Song,02/12/2024 11:51:45,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24120418542956,2022645022,Hiệp Khách Vô Song,04/12/2024 18:54:29,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24120518404067,2022645022,Hiệp Khách Vô Song,05/12/2024 18:40:40,banking,10000,8500,Sự kiện
BILL24120718125919,2022645022,Hiệp Khách Vô Song,07/12/2024 18:12:59,momo,10000,8500,Sự kiện
BILL24121011243595,2022645022,Hiệp Khách Vô Song,10/12/2024 11:24:35,banking,20000,17000,Sự kiện
BILL24121211155496,2022645022,Hiệp Khách Vô Song,12/12/2024 11:15:54,momo,20000,17000,Sự kiện
BILL25070118001796,2022601859,Tình Kiếm,01/07/2025 18:00:17,momo,10000,8500,Nạp đầu (X2 Bonus)
BILL25070411421259,2022601859,Tình Kiếm,04/07/2025 11:42:12,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25070811223228,2022601859,Tình Kiếm,08/07/2025 11:22:32,momo,10000,8500,Sự kiện
BILL25070911324085,2022601859,Tình Kiếm,09/07/2025 11:32:40,banking,10000,8500,Sự kiện
BILL25071211140375,2022601859,Tình Kiếm,12/07/2025 11:14:03,banking,10000,8500,Sự kiện
BILL25071311481312,2022601859,Tình Kiếm,13/07/2025 11:48:13,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25071411211394,2022601859,Tình Kiếm,14/07/2025 11:21:13,momo,10000,8500,Sự kiện
BILL25072014183058,2022601859,Tình Kiếm,20/07/2025 14:18:30,banking,10000,8500,Sự kiện
BILL25072711033041,2022601859,Tình Kiếm,27/07/2025 11:03:30,momo,10000,8500,Sự kiện
BILL25080218225791,2022601859,Tình Kiếm,02/08/2025 18:22:57,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25122118314996,2022626342,Tiên Kiếm Kỳ Hiệp,21/12/2025 18:31:49,banking,5000000,4000000,Nạp đầu (X2 Bonus)
BILL25122118351218,2022626342,Tiên Kiếm Kỳ Hiệp,21/12/2025 18:35:12,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25122618542757,2022626342,Tiên Kiếm Kỳ Hiệp,26/12/2025 18:54:27,inapp,20000,17000,Sự kiện
BILL25122811044890,2022626342,Tiên Kiếm Kỳ Hiệp,28/12/2025 11:04:48,banking,100000,85000,Sự kiện (X2 Bonus)
BILL26010111020838,2022626342,Tiên Kiếm Kỳ Hiệp,01/01/2026 11:02:08,banking,500000,400000,Sự kiện (X2 Bonus)
BILL26010111080022,2022626342,Tiên Kiếm Kỳ Hiệp,01/01/2026 11:08:00,momo,100000,85000,Sự kiện (X2 Bonus)
BILL26010218541138,2022626342,Tiên Kiếm Kỳ Hiệp,02/01/2026 18:54:11,inapp,100000,85000,Sự kiện
BILL26010219024973,2022626342,Tiên Kiếm Kỳ Hiệp,02/01/2026 19:02:49,banking,10000,8500,Sự kiện (X2 Bonus)
BILL26010311084891,2022626342,Tiên Kiếm Kỳ Hiệp,03/01/2026 11:08:48,banking,50000,42500,Sự kiện (X2 Bonus)
BILL26011118022122,2022626342,Tiên Kiếm Kỳ Hiệp,11/01/2026 18:02:21,inapp,200000,170000,Sự kiện (X2 Bonus)
BILL26011414011096,2022626342,Tiên Kiếm Kỳ Hiệp,14/01/2026 14:01:10,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL26011414104861,2022626342,Tiên Kiếm Kỳ Hiệp,14/01/2026 14:10:48,momo,10000,8500,Sự kiện
BILL26011818180114,2022626342,Tiên Kiếm Kỳ Hiệp,18/01/2026 18:18:01,banking,100000,85000,Sự kiện
BILL26011818223857,2022626342,Tiên Kiếm Kỳ Hiệp,18/01/2026 18:22:38,momo,500000,400000,Sự kiện
BILL26012418002594,2022626342,Tiên Kiếm Kỳ Hiệp,24/01/2026 18:00:25,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL26012418031462,2022626342,Tiên Kiếm Kỳ Hiệp,24/01/2026 18:03:14,momo,50000,42500,Sự kiện
BILL24113018382079,2022665116,Hiệp Khách Vô Song,30/11/2024 18:38:20,momo,5000000,4000000,Nạp đầu (X2 Bonus)
BILL24120118163374,2022665116,Hiệp Khách Vô Song,01/12/2024 18:16:33,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24120118215712,2022665116,Hiệp Khách Vô Song,01/12/2024 18:21:57,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24120511515216,2022665116,Hiệp Khách Vô Song,05/12/2024 11:51:52,momo,100000,85000,Sự kiện
BILL24120511531952,2022665116,Hiệp Khách Vô Song,05/12/2024 11:53:19,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL24120818213025,2022665116,Hiệp Khách Vô Song,08/12/2024 18:21:30,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24121007380412,2022665116,Hiệp Khách Vô Song,10/12/2024 07:38:04,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24121318074838,2022665116,Hiệp Khách Vô Song,13/12/2024 18:07:48,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL24121518161048,2022665116,Hiệp Khách Vô Song,15/12/2024 18:16:10,momo,500000,400000,Sự kiện (X2 Bonus)
BILL24122118203383,2022665116,Hiệp Khách Vô Song,21/12/2024 18:20:33,momo,100000,85000,Sự kiện
BILL24122918272963,2022665116,Hiệp Khách Vô Song,29/12/2024 18:27:29,banking,1000000,800000,Sự kiện
BILL24122918334886,2022665116,Hiệp Khách Vô Song,29/12/2024 18:33:48,momo,10000,8500,Sự kiện
BILL25010418444769,2022665116,Hiệp Khách Vô Song,04/01/2025 18:44:47,inapp,100000,85000,Sự kiện (X2 Bonus)
BILL25010918224371,2022665116,Hiệp Khách Vô Song,09/01/2025 18:22:43,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25072511334716,2022619036,Tình Kiếm,25/07/2025 11:33:47,banking,50000,42500,Nạp đầu (X2 Bonus)
BILL25072511434595,2022619036,Tình Kiếm,25/07/2025 11:43:45,inapp,50000,42500,Sự kiện
BILL25072618224948,2022619036,Tình Kiếm,26/07/2025 18:22:49,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25072618281646,2022619036,Tình Kiếm,26/07/2025 18:28:16,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25080218085412,2022619036,Tình Kiếm,02/08/2025 18:08:54,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25080218140085,2022619036,Tình Kiếm,02/08/2025 18:14:00,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25080511161852,2022619036,Tình Kiếm,05/08/2025 11:16:18,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25080511251527,2022619036,Tình Kiếm,05/08/2025 11:25:15,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL25080818495775,2022619036,Tình Kiếm,08/08/2025 18:49:57,banking,500000,400000,Sự kiện
BILL25080911301542,2022619036,Tình Kiếm,09/08/2025 11:30:15,momo,200000,170000,Sự kiện
BILL25081011502770,2022619036,Tình Kiếm,10/08/2025 11:50:27,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25081418491481,2022619036,Tình Kiếm,14/08/2025 18:49:14,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25082211493496,2022619036,Tình Kiếm,22/08/2025 11:49:34,banking,200000,170000,Sự kiện
BILL25082918054455,2022619036,Tình Kiếm,29/08/2025 18:05:44,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25090211190019,2022619036,Tình Kiếm,02/09/2025 11:19:00,inapp,50000,42500,Sự kiện (X2 Bonus)
BILL25090311374246,2022619036,Tình Kiếm,03/09/2025 11:37:42,momo,50000,42500,Sự kiện
BILL25090411435094,2022619036,Tình Kiếm,04/09/2025 11:43:50,inapp,10000,8500,Sự kiện (X2 Bonus)
BILL24100611023887,2022639527,Hiệp Khách Vô Song,06/10/2024 11:02:38,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL24101011201623,2022639527,Hiệp Khách Vô Song,10/10/2024 11:20:16,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24101218140975,2022639527,Hiệp Khách Vô Song,12/10/2024 18:14:09,banking,20000,17000,Sự kiện
BILL24102618300091,2022639527,Hiệp Khách Vô Song,26/10/2024 18:30:00,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24110418113186,2022639527,Hiệp Khách Vô Song,04/11/2024 18:11:31,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25062811555420,2022690451,Tình Kiếm,28/06/2025 11:55:54,momo,200000,170000,Nạp đầu (X2 Bonus)
BILL25030718073974,2022670420,Hiệp Khách Vô Song,07/03/2025 18:07:39,inapp,200000,170000,Nạp đầu (X2 Bonus)
BILL25031111055435,2022670420,Hiệp Khách Vô Song,11/03/2025 11:05:54,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25031511163398,2022670420,Hiệp Khách Vô Song,15/03/2025 11:16:33,inapp,50000,42500,Sự kiện (X2 Bonus)
BILL25031511214356,2022670420,Hiệp Khách Vô Song,15/03/2025 11:21:43,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25032111361699,2022670420,Hiệp Khách Vô Song,21/03/2025 11:36:16,banking,50000,42500,Sự kiện
BILL25040318270098,2022670420,Hiệp Khách Vô Song,03/04/2025 18:27:00,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25040318320641,2022670420,Hiệp Khách Vô Song,03/04/2025 18:32:06,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25040914595889,2022670420,Hiệp Khách Vô Song,09/04/2025 14:59:58,momo,200000,170000,Sự kiện
BILL25041318574125,2022670420,Hiệp Khách Vô Song,13/04/2025 18:57:41,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25041918461096,2022670420,Hiệp Khách Vô Song,19/04/2025 18:46:10,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25042618060021,2022670420,Hiệp Khách Vô Song,26/04/2025 18:06:00,banking,200000,170000,Sự kiện
BILL25050218423949,2022670420,Hiệp Khách Vô Song,02/05/2025 18:42:39,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25050218492774,2022670420,Hiệp Khách Vô Song,02/05/2025 18:49:27,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25050511165757,2022670420,Hiệp Khách Vô Song,05/05/2025 11:16:57,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25050918373733,2022670420,Hiệp Khách Vô Song,09/05/2025 18:37:37,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25050918412643,2022670420,Hiệp Khách Vô Song,09/05/2025 18:41:26,banking,500000,400000,Sự kiện
BILL25051018345085,2022670420,Hiệp Khách Vô Song,10/05/2025 18:34:50,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25051018371659,2022670420,Hiệp Khách Vô Song,10/05/2025 18:37:16,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25051418295643,2022670420,Hiệp Khách Vô Song,14/05/2025 18:29:56,banking,10000,8500,Sự kiện
BILL25051418372668,2022670420,Hiệp Khách Vô Song,14/05/2025 18:37:26,banking,50000,42500,Sự kiện
BILL25051718070312,2022670420,Hiệp Khách Vô Song,17/05/2025 18:07:03,inapp,1000000,1000000,Sự kiện (X2 Bonus)
BILL25051718160013,2022670420,Hiệp Khách Vô Song,17/05/2025 18:16:00,momo,50000,42500,Sự kiện
BILL25052518192224,2022670420,Hiệp Khách Vô Song,25/05/2025 18:19:22,momo,10000,8500,Sự kiện
BILL25053118512499,2022670420,Hiệp Khách Vô Song,31/05/2025 18:51:24,banking,200000,170000,Sự kiện
BILL25060114181971,2022670420,Hiệp Khách Vô Song,01/06/2025 14:18:19,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25060218252458,2022670420,Hiệp Khách Vô Song,02/06/2025 18:25:24,momo,20000,17000,Sự kiện
BILL25060611115555,2022670420,Hiệp Khách Vô Song,06/06/2025 11:11:55,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25060918304157,2022670420,Hiệp Khách Vô Song,09/06/2025 18:30:41,inapp,20000,17000,Sự kiện
BILL25061211140943,2022670420,Hiệp Khách Vô Song,12/06/2025 11:14:09,banking,200000,170000,Sự kiện
BILL25062018080756,2022670420,Hiệp Khách Vô Song,20/06/2025 18:08:07,banking,200000,170000,Sự kiện
BILL25062118262348,2022670420,Hiệp Khách Vô Song,21/06/2025 18:26:23,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25062911512832,2022670420,Hiệp Khách Vô Song,29/06/2025 11:51:28,momo,20000,17000,Sự kiện
